fio version 2 iolog
/dev/sdb read 4735369216 1048576
/dev/sdb read 6866075648 1048576
/dev/sdb read 6090129408 1048576
/dev/sdb read 5243928576 1048576
/dev/sdb read 5447352320 1048576
/dev/sdb read 10669260800 1048576
/dev/sdb read 8919187456 1048576
/dev/sdb read 6274678784 1048576
/dev/sdb read 1374683136 1048576
/dev/sdb read 3364880384 1048576
/dev/sdb read 9316597760 1048576
/dev/sdb read 190840832 1048576
/dev/sdb read 8739880960 1048576
/dev/sdb read 4012900352 1048576
/dev/sdb read 10091495424 1048576
/dev/sdb read 3760193536 1048576
/dev/sdb read 9242148864 1048576
/dev/sdb read 9057599488 1048576
/dev/sdb read 3358588928 1048576
/dev/sdb read 3924819968 1048576
/dev/sdb read 10455351296 1048576
/dev/sdb read 1154482176 1048576
/dev/sdb read 8803844096 1048576
/dev/sdb read 5296357376 1048576
/dev/sdb read 1373634560 1048576
/dev/sdb read 1453326336 1048576
/dev/sdb read 2845835264 1048576
/dev/sdb read 7109345280 1048576
/dev/sdb read 6361710592 1048576
/dev/sdb read 8446279680 1048576
/dev/sdb read 5193596928 1048576
/dev/sdb read 9896460288 1048576
/dev/sdb read 5843714048 1048576
/dev/sdb read 3696230400 1048576
/dev/sdb read 8997830656 1048576
/dev/sdb read 1408237568 1048576
/dev/sdb read 9034530816 1048576
/dev/sdb read 3900702720 1048576
/dev/sdb read 1281359872 1048576
/dev/sdb read 7300186112 1048576
/dev/sdb read 8907653120 1048576
/dev/sdb read 153092096 1048576
/dev/sdb read 241172480 1048576
/dev/sdb read 2117074944 1048576
/dev/sdb read 10475274240 1048576
/dev/sdb read 8932818944 1048576
/dev/sdb read 1214251008 1048576
/dev/sdb read 5636096000 1048576
/dev/sdb read 6446645248 1048576
/dev/sdb read 929038336 1048576
/dev/sdb read 3635412992 1048576
/dev/sdb read 2862612480 1048576
/dev/sdb read 10400825344 1048576
/dev/sdb read 2392850432 1048576
/dev/sdb read 3831496704 1048576
/dev/sdb read 10652483584 1048576
/dev/sdb read 100663296 1048576
/dev/sdb read 9181331456 1048576
/dev/sdb read 898629632 1048576
/dev/sdb read 7507804160 1048576
/dev/sdb read 1974468608 1048576
/dev/sdb read 6249512960 1048576
/dev/sdb read 2982150144 1048576
/dev/sdb read 8709472256 1048576
/dev/sdb read 3383754752 1048576
/dev/sdb read 4822401024 1048576
/dev/sdb read 309329920 1048576
/dev/sdb read 7078936576 1048576
/dev/sdb read 9774825472 1048576
/dev/sdb read 3631218688 1048576
/dev/sdb read 773849088 1048576
/dev/sdb read 5942280192 1048576
/dev/sdb read 8739880960 1048576
/dev/sdb read 6143606784 1048576
/dev/sdb read 9674162176 1048576
/dev/sdb read 5481955328 1048576
/dev/sdb read 4060086272 1048576
/dev/sdb read 2398093312 1048576
/dev/sdb read 7232028672 1048576
/dev/sdb read 8359247872 1048576
/dev/sdb read 7786725376 1048576
/dev/sdb read 9888071680 1048576
/dev/sdb read 566231040 1048576
/dev/sdb read 3336568832 1048576
/dev/sdb read 7945060352 1048576
/dev/sdb read 6632243200 1048576
/dev/sdb read 7148142592 1048576
/dev/sdb read 3409969152 1048576
/dev/sdb read 3344957440 1048576
/dev/sdb read 2888826880 1048576
/dev/sdb read 1418723328 1048576
/dev/sdb read 8183087104 1048576
/dev/sdb read 7330594816 1048576
/dev/sdb read 3249537024 1048576
/dev/sdb read 3472883712 1048576
/dev/sdb read 7272923136 1048576
/dev/sdb read 9624879104 1048576
/dev/sdb read 3069181952 1048576
/dev/sdb read 597688320 1048576
/dev/sdb read 5863636992 1048576
/dev/sdb read 2349858816 1048576
/dev/sdb read 6977224704 1048576
/dev/sdb read 8626634752 1048576
/dev/sdb read 2114977792 1048576
/dev/sdb read 6165626880 1048576
/dev/sdb read 5013241856 1048576
/dev/sdb read 8995733504 1048576
/dev/sdb read 4599054336 1048576
/dev/sdb read 23068672 1048576
/dev/sdb read 3595567104 1048576
/dev/sdb read 9085911040 1048576
/dev/sdb read 727711744 1048576
/dev/sdb read 1229979648 1048576
/dev/sdb read 1472200704 1048576
/dev/sdb read 4275044352 1048576
/dev/sdb read 1388314624 1048576
/dev/sdb read 5123342336 1048576
/dev/sdb read 5393874944 1048576
/dev/sdb read 6378487808 1048576
/dev/sdb read 2610954240 1048576
/dev/sdb read 9647947776 1048576
/dev/sdb read 8558477312 1048576
/dev/sdb read 1326448640 1048576
/dev/sdb read 5284823040 1048576
/dev/sdb read 10719592448 1048576
/dev/sdb read 5018484736 1048576
/dev/sdb read 1427111936 1048576
/dev/sdb read 9535750144 1048576
/dev/sdb read 1290797056 1048576
/dev/sdb read 4616880128 1048576
/dev/sdb read 9642704896 1048576
/dev/sdb read 10079961088 1048576
/dev/sdb read 4094689280 1048576
/dev/sdb read 4007657472 1048576
/dev/sdb read 2353004544 1048576
/dev/sdb read 5529141248 1048576
/dev/sdb read 909115392 1048576
/dev/sdb read 3695181824 1048576
/dev/sdb read 7890534400 1048576
/dev/sdb read 10063183872 1048576
/dev/sdb read 10504634368 1048576
/dev/sdb read 7161774080 1048576
/dev/sdb read 10067378176 1048576
/dev/sdb read 4761583616 1048576
/dev/sdb read 6369050624 1048576
/dev/sdb read 5276434432 1048576
/dev/sdb read 3116367872 1048576
/dev/sdb read 1047527424 1048576
/dev/sdb read 2561671168 1048576
/dev/sdb read 9867100160 1048576
/dev/sdb read 4450156544 1048576
/dev/sdb read 5211422720 1048576
/dev/sdb read 8660189184 1048576
/dev/sdb read 1367343104 1048576
/dev/sdb read 7773093888 1048576
/dev/sdb read 2282749952 1048576
/dev/sdb read 8320450560 1048576
/dev/sdb read 6546259968 1048576
/dev/sdb read 6568280064 1048576
/dev/sdb read 9184477184 1048576
/dev/sdb read 5256511488 1048576
/dev/sdb read 6307184640 1048576
/dev/sdb read 1603272704 1048576
/dev/sdb read 3190816768 1048576
/dev/sdb read 4645191680 1048576
/dev/sdb read 5476712448 1048576
/dev/sdb read 5416943616 1048576
/dev/sdb read 5214568448 1048576
/dev/sdb read 4149215232 1048576
/dev/sdb read 920649728 1048576
/dev/sdb read 3990880256 1048576
/dev/sdb read 1523580928 1048576
/dev/sdb read 4669308928 1048576
/dev/sdb read 1129316352 1048576
/dev/sdb read 7884242944 1048576
/dev/sdb read 10182721536 1048576
/dev/sdb read 10635706368 1048576
/dev/sdb read 6741295104 1048576
/dev/sdb read 939524096 1048576
/dev/sdb read 2030043136 1048576
/dev/sdb read 9342812160 1048576
/dev/sdb read 10327425024 1048576
/dev/sdb read 3915382784 1048576
/dev/sdb read 8567914496 1048576
/dev/sdb read 5855248384 1048576
/dev/sdb read 8736735232 1048576
/dev/sdb read 6006243328 1048576
/dev/sdb read 10444865536 1048576
/dev/sdb read 1045430272 1048576
/dev/sdb read 7879000064 1048576
/dev/sdb read 7248805888 1048576
/dev/sdb read 3413114880 1048576
/dev/sdb read 2733637632 1048576
/dev/sdb read 740294656 1048576
/dev/sdb read 2167406592 1048576
/dev/sdb read 2304770048 1048576
/dev/sdb read 7237271552 1048576
/dev/sdb read 5859442688 1048576
/dev/sdb read 10126098432 1048576
/dev/sdb read 7122976768 1048576
/dev/sdb read 2035286016 1048576
/dev/sdb read 3802136576 1048576
/dev/sdb read 10608443392 1048576
/dev/sdb read 680525824 1048576
/dev/sdb read 1630535680 1048576
/dev/sdb read 4962910208 1048576
/dev/sdb read 4817158144 1048576
/dev/sdb read 8641314816 1048576
/dev/sdb read 8722055168 1048576
/dev/sdb read 1582301184 1048576
/dev/sdb read 3274702848 1048576
/dev/sdb read 10353639424 1048576
/dev/sdb read 3659530240 1048576
/dev/sdb read 5507121152 1048576
/dev/sdb read 6719275008 1048576
/dev/sdb read 1731198976 1048576
/dev/sdb read 1315962880 1048576
/dev/sdb read 10501488640 1048576
/dev/sdb read 9111076864 1048576
/dev/sdb read 5038407680 1048576
/dev/sdb read 3617587200 1048576
/dev/sdb read 618659840 1048576
/dev/sdb read 5369757696 1048576
/dev/sdb read 10569646080 1048576
/dev/sdb read 1506803712 1048576
/dev/sdb read 6879707136 1048576
/dev/sdb read 6337593344 1048576
/dev/sdb read 4508876800 1048576
/dev/sdb read 2790260736 1048576
/dev/sdb read 7819231232 1048576
/dev/sdb read 4121952256 1048576
/dev/sdb read 6782189568 1048576
/dev/sdb read 1019215872 1048576
/dev/sdb read 204472320 1048576
/dev/sdb read 3577741312 1048576
/dev/sdb read 10456399872 1048576
/dev/sdb read 4855955456 1048576
/dev/sdb read 5845811200 1048576
/dev/sdb read 3199205376 1048576
/dev/sdb read 4791992320 1048576
/dev/sdb read 7790919680 1048576
/dev/sdb read 3730833408 1048576
/dev/sdb read 4179623936 1048576
/dev/sdb read 6203375616 1048576
/dev/sdb read 6446645248 1048576
/dev/sdb read 4690280448 1048576
/dev/sdb read 8617197568 1048576
/dev/sdb read 5778702336 1048576
/dev/sdb read 613416960 1048576
/dev/sdb read 9116319744 1048576
/dev/sdb read 2322595840 1048576
/dev/sdb read 4504682496 1048576
/dev/sdb read 4495245312 1048576
/dev/sdb read 4316987392 1048576
/dev/sdb read 8717860864 1048576
/dev/sdb read 4407164928 1048576
/dev/sdb read 3556769792 1048576
/dev/sdb read 3697278976 1048576
/dev/sdb read 7031750656 1048576
/dev/sdb read 3447717888 1048576
/dev/sdb read 3178233856 1048576
/dev/sdb read 6856638464 1048576
/dev/sdb read 8010072064 1048576
/dev/sdb read 2450522112 1048576
/dev/sdb read 7855931392 1048576
/dev/sdb read 5808062464 1048576
/dev/sdb read 10334765056 1048576
/dev/sdb read 8450473984 1048576
/dev/sdb read 1936719872 1048576
/dev/sdb read 5212471296 1048576
/dev/sdb read 1141899264 1048576
/dev/sdb read 99614720 1048576
/dev/sdb read 10633609216 1048576
/dev/sdb read 8661237760 1048576
/dev/sdb read 5886705664 1048576
/dev/sdb read 10672406528 1048576
/dev/sdb read 4614782976 1048576
/dev/sdb read 5339348992 1048576
/dev/sdb read 6517948416 1048576
/dev/sdb read 2729443328 1048576
/dev/sdb read 8568963072 1048576
/dev/sdb read 2653945856 1048576
/dev/sdb read 6810501120 1048576
/dev/sdb read 114294784 1048576
/dev/sdb read 10096738304 1048576
/dev/sdb read 2652897280 1048576
/dev/sdb read 5350883328 1048576
/dev/sdb read 7076839424 1048576
/dev/sdb read 5287968768 1048576
/dev/sdb read 5750390784 1048576
/dev/sdb read 3264217088 1048576
/dev/sdb read 4219469824 1048576
/dev/sdb read 8779726848 1048576
/dev/sdb read 9696182272 1048576
/dev/sdb read 4894752768 1048576
/dev/sdb read 4142923776 1048576
/dev/sdb read 9882828800 1048576
/dev/sdb read 3591372800 1048576
/dev/sdb read 6405750784 1048576
/dev/sdb read 1641021440 1048576
/dev/sdb read 4615831552 1048576
/dev/sdb read 2362441728 1048576
/dev/sdb read 6966738944 1048576
/dev/sdb read 9629073408 1048576
/dev/sdb read 100663296 1048576
/dev/sdb read 8216641536 1048576
/dev/sdb read 4369416192 1048576
/dev/sdb read 1988100096 1048576
/dev/sdb read 9762242560 1048576
/dev/sdb read 8095006720 1048576
/dev/sdb read 4426039296 1048576
/dev/sdb read 7090470912 1048576
/dev/sdb read 4405067776 1048576
/dev/sdb read 4065329152 1048576
/dev/sdb read 6608125952 1048576
/dev/sdb read 3393191936 1048576
/dev/sdb read 10083106816 1048576
/dev/sdb read 609222656 1048576
/dev/sdb read 7826571264 1048576
/dev/sdb read 9230614528 1048576
/dev/sdb read 3005218816 1048576
/dev/sdb read 4798283776 1048576
/dev/sdb read 385875968 1048576
/dev/sdb read 2334130176 1048576
/dev/sdb read 112197632 1048576
/dev/sdb read 121634816 1048576
/dev/sdb read 7833911296 1048576
/dev/sdb read 4824498176 1048576
/dev/sdb read 7740588032 1048576
/dev/sdb read 1578106880 1048576
/dev/sdb read 10411311104 1048576
/dev/sdb read 7469006848 1048576
/dev/sdb read 4396679168 1048576
/dev/sdb read 1590689792 1048576
/dev/sdb read 3973054464 1048576
/dev/sdb read 10483662848 1048576
/dev/sdb read 3903848448 1048576
/dev/sdb read 5214568448 1048576
/dev/sdb read 2797600768 1048576
/dev/sdb read 4031774720 1048576
/dev/sdb read 8191475712 1048576
/dev/sdb read 853540864 1048576
/dev/sdb read 4056940544 1048576
/dev/sdb read 10542383104 1048576
/dev/sdb read 4062183424 1048576
/dev/sdb read 3105882112 1048576
/dev/sdb read 7711227904 1048576
/dev/sdb read 2056257536 1048576
/dev/sdb read 1697644544 1048576
/dev/sdb read 1162870784 1048576
/dev/sdb read 8708423680 1048576
/dev/sdb read 10454302720 1048576
/dev/sdb read 5832179712 1048576
/dev/sdb read 4589617152 1048576
/dev/sdb read 5955911680 1048576
/dev/sdb read 2875195392 1048576
/dev/sdb read 46137344 1048576
/dev/sdb read 3647995904 1048576
/dev/sdb read 5491392512 1048576
/dev/sdb read 10211033088 1048576
/dev/sdb read 5723127808 1048576
/dev/sdb read 9660530688 1048576
/dev/sdb read 166723584 1048576
/dev/sdb read 5757730816 1048576
/dev/sdb read 2968518656 1048576
/dev/sdb read 5516558336 1048576
/dev/sdb read 7142899712 1048576
/dev/sdb read 5966397440 1048576
/dev/sdb read 4056940544 1048576
/dev/sdb read 1039138816 1048576
/dev/sdb read 10485760000 1048576
/dev/sdb read 2046820352 1048576
/dev/sdb read 10393485312 1048576
/dev/sdb read 3251634176 1048576
/dev/sdb read 3391094784 1048576
/dev/sdb read 5416943616 1048576
/dev/sdb read 4244635648 1048576
/dev/sdb read 10040115200 1048576
/dev/sdb read 3967811584 1048576
/dev/sdb read 8193572864 1048576
/dev/sdb read 715128832 1048576
/dev/sdb read 2775580672 1048576
/dev/sdb read 6761218048 1048576
/dev/sdb read 2564816896 1048576
/dev/sdb read 5725224960 1048576
/dev/sdb read 8313110528 1048576
/dev/sdb read 9923723264 1048576
/dev/sdb read 2757754880 1048576
/dev/sdb read 3595567104 1048576
/dev/sdb read 3129999360 1048576
/dev/sdb read 3341811712 1048576
/dev/sdb read 2648702976 1048576
/dev/sdb read 6511656960 1048576
/dev/sdb read 1632632832 1048576
/dev/sdb read 1482686464 1048576
/dev/sdb read 3174039552 1048576
/dev/sdb read 7142899712 1048576
/dev/sdb read 10525605888 1048576
/dev/sdb read 4732223488 1048576
/dev/sdb read 10048503808 1048576
/dev/sdb read 982515712 1048576
/dev/sdb read 4929355776 1048576
/dev/sdb read 1429209088 1048576
/dev/sdb read 10522460160 1048576
/dev/sdb read 4973395968 1048576
/dev/sdb read 8765046784 1048576
/dev/sdb read 7216300032 1048576
/dev/sdb read 7338983424 1048576
/dev/sdb read 10143924224 1048576
/dev/sdb read 8428453888 1048576
/dev/sdb read 1699741696 1048576
/dev/sdb read 9646899200 1048576
/dev/sdb read 9555673088 1048576
/dev/sdb read 9629073408 1048576
/dev/sdb read 7740588032 1048576
/dev/sdb read 9329180672 1048576
/dev/sdb read 6845104128 1048576
/dev/sdb read 3180331008 1048576
/dev/sdb read 3400531968 1048576
/dev/sdb read 4938792960 1048576
/dev/sdb read 2165309440 1048576
/dev/sdb read 1627389952 1048576
/dev/sdb read 556793856 1048576
/dev/sdb read 817889280 1048576
/dev/sdb read 5448400896 1048576
/dev/sdb read 10410262528 1048576
/dev/sdb read 2608857088 1048576
/dev/sdb read 5258608640 1048576
/dev/sdb read 9401532416 1048576
/dev/sdb read 683671552 1048576
/dev/sdb read 4460642304 1048576
/dev/sdb read 3519021056 1048576
/dev/sdb read 636485632 1048576
/dev/sdb read 6043992064 1048576
/dev/sdb read 7992246272 1048576
/dev/sdb read 6332350464 1048576
/dev/sdb read 9083813888 1048576
/dev/sdb read 7202668544 1048576
/dev/sdb read 4423942144 1048576
/dev/sdb read 6455033856 1048576
/dev/sdb read 9990832128 1048576
/dev/sdb read 5101322240 1048576
/dev/sdb read 8430551040 1048576
/dev/sdb read 9458155520 1048576
/dev/sdb read 3274702848 1048576
/dev/sdb read 67108864 1048576
/dev/sdb read 5043650560 1048576
/dev/sdb read 9776922624 1048576
/dev/sdb read 63963136 1048576
/dev/sdb read 4125097984 1048576
/dev/sdb read 5878317056 1048576
/dev/sdb read 6213861376 1048576
/dev/sdb read 9335472128 1048576
/dev/sdb read 425721856 1048576
/dev/sdb read 1555038208 1048576
/dev/sdb read 9973006336 1048576
/dev/sdb read 1353711616 1048576
/dev/sdb read 9134145536 1048576
/dev/sdb read 5326766080 1048576
/dev/sdb read 6572474368 1048576
/dev/sdb read 7809794048 1048576
/dev/sdb read 5930745856 1048576
/dev/sdb read 5548015616 1048576
/dev/sdb read 7750025216 1048576
/dev/sdb read 4492099584 1048576
/dev/sdb read 6353321984 1048576
/dev/sdb read 6984564736 1048576
/dev/sdb read 2638217216 1048576
/dev/sdb read 927989760 1048576
/dev/sdb read 8481931264 1048576
/dev/sdb read 4315938816 1048576
/dev/sdb read 163577856 1048576
/dev/sdb read 695205888 1048576
/dev/sdb read 3479175168 1048576
/dev/sdb read 6912212992 1048576
/dev/sdb read 1368391680 1048576
/dev/sdb read 6208618496 1048576
/dev/sdb read 2839543808 1048576
/dev/sdb read 9820962816 1048576
/dev/sdb read 10217324544 1048576
/dev/sdb read 7520387072 1048576
/dev/sdb read 2718957568 1048576
/dev/sdb read 10269753344 1048576
/dev/sdb read 5227151360 1048576
/dev/sdb read 1832910848 1048576
/dev/sdb read 10653532160 1048576
/dev/sdb read 10467934208 1048576
/dev/sdb read 6601834496 1048576
/dev/sdb read 57671680 1048576
/dev/sdb read 5441060864 1048576
/dev/sdb read 1508900864 1048576
/dev/sdb read 1538260992 1048576
/dev/sdb read 2507145216 1048576
/dev/sdb read 7568621568 1048576
/dev/sdb read 6743392256 1048576
/dev/sdb read 10230956032 1048576
/dev/sdb read 5689573376 1048576
/dev/sdb read 306184192 1048576
/dev/sdb read 3990880256 1048576
/dev/sdb read 7728005120 1048576
/dev/sdb read 591396864 1048576
/dev/sdb read 1326448640 1048576
/dev/sdb read 851443712 1048576
/dev/sdb read 3401580544 1048576
/dev/sdb read 10391388160 1048576
/dev/sdb read 752877568 1048576
/dev/sdb read 800063488 1048576
/dev/sdb read 2477785088 1048576
/dev/sdb read 2358247424 1048576
/dev/sdb read 5490343936 1048576
/dev/sdb read 5653921792 1048576
/dev/sdb read 859832320 1048576
/dev/sdb read 2249195520 1048576
/dev/sdb read 7725907968 1048576
/dev/sdb read 7724859392 1048576
/dev/sdb read 76546048 1048576
/dev/sdb read 4920967168 1048576
/dev/sdb read 9930014720 1048576
/dev/sdb read 195035136 1048576
/dev/sdb read 10411311104 1048576
/dev/sdb read 1027604480 1048576
/dev/sdb read 3396337664 1048576
/dev/sdb read 9031385088 1048576
/dev/sdb read 754974720 1048576
/dev/sdb read 7236222976 1048576
/dev/sdb read 1046478848 1048576
/dev/sdb read 7407140864 1048576
/dev/sdb read 408944640 1048576
/dev/sdb read 10070523904 1048576
/dev/sdb read 10465837056 1048576
/dev/sdb read 1372585984 1048576
/dev/sdb read 3478126592 1048576
/dev/sdb read 2954887168 1048576
/dev/sdb read 8507097088 1048576
/dev/sdb read 5055184896 1048576
/dev/sdb read 4840226816 1048576
/dev/sdb read 543162368 1048576
/dev/sdb read 3111124992 1048576
/dev/sdb read 7851737088 1048576
/dev/sdb read 10313793536 1048576
/dev/sdb read 6685720576 1048576
/dev/sdb read 4500488192 1048576
/dev/sdb read 10202644480 1048576
/dev/sdb read 2824863744 1048576
/dev/sdb read 9766436864 1048576
/dev/sdb read 4281335808 1048576
/dev/sdb read 2001731584 1048576
/dev/sdb read 6615465984 1048576
/dev/sdb read 7774142464 1048576
/dev/sdb read 4113563648 1048576
/dev/sdb read 8883535872 1048576
/dev/sdb read 7815036928 1048576
/dev/sdb read 1763704832 1048576
/dev/sdb read 5003804672 1048576
/dev/sdb read 3636461568 1048576
/dev/sdb read 9473884160 1048576
/dev/sdb read 282066944 1048576
/dev/sdb read 440401920 1048576
/dev/sdb read 2949644288 1048576
/dev/sdb read 9019850752 1048576
/dev/sdb read 3683647488 1048576
/dev/sdb read 244318208 1048576
/dev/sdb read 4099932160 1048576
/dev/sdb read 10654580736 1048576
/dev/sdb read 2351955968 1048576
/dev/sdb read 8089763840 1048576
/dev/sdb read 7178551296 1048576
/dev/sdb read 7538212864 1048576
/dev/sdb read 1455423488 1048576
/dev/sdb read 3551526912 1048576
/dev/sdb read 6057623552 1048576
/dev/sdb read 6233784320 1048576
/dev/sdb read 1809842176 1048576
/dev/sdb read 5246025728 1048576
/dev/sdb read 5919211520 1048576
/dev/sdb read 3362783232 1048576
/dev/sdb read 4754243584 1048576
/dev/sdb read 4320133120 1048576
/dev/sdb read 10335813632 1048576
/dev/sdb read 784334848 1048576
/dev/sdb read 4361027584 1048576
/dev/sdb read 1670381568 1048576
/dev/sdb read 7683964928 1048576
/dev/sdb read 10335813632 1048576
/dev/sdb read 8959033344 1048576
/dev/sdb read 1033895936 1048576
/dev/sdb read 4072669184 1048576
/dev/sdb read 3501195264 1048576
/dev/sdb read 5175771136 1048576
/dev/sdb read 9021947904 1048576
/dev/sdb read 3621781504 1048576
/dev/sdb read 4926210048 1048576
/dev/sdb read 235929600 1048576
/dev/sdb read 746586112 1048576
/dev/sdb read 10260316160 1048576
/dev/sdb read 1678770176 1048576
/dev/sdb read 3473932288 1048576
/dev/sdb read 9700376576 1048576
/dev/sdb read 10478419968 1048576
/dev/sdb read 8081375232 1048576
/dev/sdb read 921698304 1048576
/dev/sdb read 10510925824 1048576
/dev/sdb read 4671406080 1048576
/dev/sdb read 4824498176 1048576
/dev/sdb read 2993684480 1048576
/dev/sdb read 7822376960 1048576
/dev/sdb read 191889408 1048576
/dev/sdb read 5394923520 1048576
/dev/sdb read 8253341696 1048576
/dev/sdb read 4374659072 1048576
/dev/sdb read 6861881344 1048576
/dev/sdb read 8960081920 1048576
/dev/sdb read 2927624192 1048576
/dev/sdb read 5430575104 1048576
/dev/sdb read 6371147776 1048576
/dev/sdb read 9265217536 1048576
/dev/sdb read 2048917504 1048576
/dev/sdb read 8210350080 1048576
/dev/sdb read 5623513088 1048576
/dev/sdb read 760217600 1048576
/dev/sdb read 2395996160 1048576
/dev/sdb read 10320084992 1048576
/dev/sdb read 10375659520 1048576
/dev/sdb read 8781824000 1048576
/dev/sdb read 1634729984 1048576
/dev/sdb read 4818206720 1048576
/dev/sdb read 7342129152 1048576
/dev/sdb read 9995026432 1048576
/dev/sdb read 8066695168 1048576
/dev/sdb read 6945767424 1048576
/dev/sdb read 8710520832 1048576
/dev/sdb read 800063488 1048576
/dev/sdb read 5135925248 1048576
/dev/sdb read 2966421504 1048576
/dev/sdb read 10202644480 1048576
/dev/sdb read 2582642688 1048576
/dev/sdb read 1820327936 1048576
/dev/sdb read 6354370560 1048576
/dev/sdb read 1131413504 1048576
/dev/sdb read 999292928 1048576
/dev/sdb read 4917821440 1048576
/dev/sdb read 9479127040 1048576
/dev/sdb read 10006560768 1048576
/dev/sdb read 5217714176 1048576
/dev/sdb read 6457131008 1048576
/dev/sdb read 8691646464 1048576
/dev/sdb read 6131023872 1048576
/dev/sdb read 935329792 1048576
/dev/sdb read 5042601984 1048576
/dev/sdb read 5102370816 1048576
/dev/sdb read 5147459584 1048576
/dev/sdb read 9206497280 1048576
/dev/sdb read 9635364864 1048576
/dev/sdb read 10223616000 1048576
/dev/sdb read 5558501376 1048576
/dev/sdb read 2088763392 1048576
/dev/sdb read 3377463296 1048576
/dev/sdb read 4955570176 1048576
/dev/sdb read 4339007488 1048576
/dev/sdb read 9915334656 1048576
/dev/sdb read 7742685184 1048576
/dev/sdb read 5594152960 1048576
/dev/sdb read 8857321472 1048576
/dev/sdb read 10559160320 1048576
/dev/sdb read 2097152 1048576
/dev/sdb read 5964300288 1048576
/dev/sdb read 3531603968 1048576
/dev/sdb read 1858076672 1048576
/dev/sdb read 5538578432 1048576
/dev/sdb read 7369392128 1048576
/dev/sdb read 6861881344 1048576
/dev/sdb read 6657409024 1048576
/dev/sdb read 7826571264 1048576
/dev/sdb read 4571791360 1048576
/dev/sdb read 9179234304 1048576
/dev/sdb read 8534360064 1048576
/dev/sdb read 2338324480 1048576
/dev/sdb read 8166309888 1048576
/dev/sdb read 4633657344 1048576
/dev/sdb read 4990173184 1048576
/dev/sdb read 3434086400 1048576
/dev/sdb read 831520768 1048576
/dev/sdb read 4196401152 1048576
/dev/sdb read 9257877504 1048576
/dev/sdb read 4670357504 1048576
/dev/sdb read 3341811712 1048576
/dev/sdb read 8738832384 1048576
/dev/sdb read 9374269440 1048576
/dev/sdb read 7685013504 1048576
/dev/sdb read 892338176 1048576
/dev/sdb read 6730809344 1048576
/dev/sdb read 8477736960 1048576
/dev/sdb read 4083154944 1048576
/dev/sdb read 10075766784 1048576
/dev/sdb read 3986685952 1048576
/dev/sdb read 9931063296 1048576
/dev/sdb read 5840568320 1048576
/dev/sdb read 3755999232 1048576
/dev/sdb read 3601858560 1048576
/dev/sdb read 7399800832 1048576
/dev/sdb read 3277848576 1048576
/dev/sdb read 9355395072 1048576
/dev/sdb read 8273264640 1048576
/dev/sdb read 9505341440 1048576
/dev/sdb read 2477785088 1048576
/dev/sdb read 4565499904 1048576
/dev/sdb read 1731198976 1048576
/dev/sdb read 9947840512 1048576
/dev/sdb read 8308916224 1048576
/dev/sdb read 9958326272 1048576
/dev/sdb read 2693791744 1048576
/dev/sdb read 5742002176 1048576
/dev/sdb read 3654287360 1048576
/dev/sdb read 8444182528 1048576
/dev/sdb read 9823059968 1048576
/dev/sdb read 2508193792 1048576
/dev/sdb read 8618246144 1048576
/dev/sdb read 3485466624 1048576
/dev/sdb read 6336544768 1048576
/dev/sdb read 6567231488 1048576
/dev/sdb read 7612661760 1048576
/dev/sdb read 965738496 1048576
/dev/sdb read 7525629952 1048576
/dev/sdb read 2304770048 1048576
/dev/sdb read 3184525312 1048576
/dev/sdb read 9545187328 1048576
/dev/sdb read 7488929792 1048576
/dev/sdb read 10548674560 1048576
/dev/sdb read 242221056 1048576
/dev/sdb read 5419040768 1048576
/dev/sdb read 6003097600 1048576
/dev/sdb read 2813329408 1048576
/dev/sdb read 9160359936 1048576
/dev/sdb read 4595908608 1048576
/dev/sdb read 3037724672 1048576
/dev/sdb read 7735345152 1048576
/dev/sdb read 4683988992 1048576
/dev/sdb read 1330642944 1048576
/dev/sdb read 1470103552 1048576
/dev/sdb read 10637803520 1048576
/dev/sdb read 1425014784 1048576
/dev/sdb read 10261364736 1048576
/dev/sdb read 5857345536 1048576
/dev/sdb read 10399776768 1048576
/dev/sdb read 7336886272 1048576
/dev/sdb read 8435793920 1048576
/dev/sdb read 1801453568 1048576
/dev/sdb read 9614393344 1048576
/dev/sdb read 6695157760 1048576
/dev/sdb read 1525678080 1048576
/dev/sdb read 10735321088 1048576
/dev/sdb read 8336179200 1048576
/dev/sdb read 4419747840 1048576
/dev/sdb read 5847908352 1048576
/dev/sdb read 2770337792 1048576
/dev/sdb read 3326083072 1048576
/dev/sdb read 11534336 1048576
/dev/sdb read 8700035072 1048576
/dev/sdb read 5457838080 1048576
/dev/sdb read 1423966208 1048576
/dev/sdb read 7198474240 1048576
/dev/sdb read 7906263040 1048576
/dev/sdb read 9792651264 1048576
/dev/sdb read 3287285760 1048576
/dev/sdb read 401604608 1048576
/dev/sdb read 4915724288 1048576
/dev/sdb read 6500122624 1048576
/dev/sdb read 10674503680 1048576
/dev/sdb read 6179258368 1048576
/dev/sdb read 1686110208 1048576
/dev/sdb read 322961408 1048576
/dev/sdb read 8456765440 1048576
/dev/sdb read 8515485696 1048576
/dev/sdb read 1435500544 1048576
/dev/sdb read 5456789504 1048576
/dev/sdb read 3469737984 1048576
/dev/sdb read 544210944 1048576
/dev/sdb read 9939451904 1048576
/dev/sdb read 5630853120 1048576
/dev/sdb read 10211033088 1048576
/dev/sdb read 741343232 1048576
